sentence,token,position,token_type,analysis_type,pos,dep,full_source_entropy_bits,full_source_surprisal_bits,full_source_topk_entropy_k5_bits,full_source_topk_mass_k5,full_source_entmax_entropy_bits,full_source_entmax_surprisal_bits,full_source_entmax_topk_entropy_k5_bits,full_source_entmax_topk_mass_k5,full_source_entmax_branching_choices,full_bigram_source_entropy_bits,full_bigram_source_surprisal_bits,full_bigram_source_topk_entropy_k5_bits,full_bigram_source_topk_mass_k5,full_bigram_source_entmax_entropy_bits,full_bigram_source_entmax_surprisal_bits,full_bigram_source_entmax_topk_entropy_k5_bits,full_bigram_source_entmax_topk_mass_k5,full_bigram_source_entmax_branching_choices,candidate_idx,target_sentence,full_target_entropy_bits,full_target_surprisal_bits,full_target_topk_entropy_k5_bits,full_target_topk_mass_k5,full_target_entmax_entropy_bits,full_target_entmax_surprisal_bits,full_target_entmax_topk_entropy_k5_bits,full_target_entmax_topk_mass_k5,full_target_entmax_branching_choices,full_bigram_target_entropy_bits,full_bigram_target_surprisal_bits,full_bigram_target_topk_entropy_k5_bits,full_bigram_target_topk_mass_k5,full_bigram_target_entmax_entropy_bits,full_bigram_target_entmax_surprisal_bits,full_bigram_target_entmax_topk_entropy_k5_bits,full_bigram_target_entmax_topk_mass_k5,full_bigram_target_entmax_branching_choices
Do kawiarni weszła kobieta.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,0.0,A woman entered the cafe.,4.652525901794434,0.7441330605209324,1.1365888118743896,0.768352210521698,0.02249126508831978,0.003160889653864421,0.02249109372496605,0.9999999403953552,2.0,11.842438697814941,25.309241714184587,1.9379254579544067,0.26614463329315186,1.1057586669921875,20.0,1.1057586669921875,1.0,3.0
Do kawiarni weszła kobieta.,▁A,2,target,full,DET,det,,,,,,,,,,,,,,,,,,,0.0,A woman entered the cafe.,2.3506898880004883,0.22571944674509925,0.33447325229644775,0.8930093050003052,-0.0,-0.0,-0.0,1.0,1.0,5.909388065338135,1.5139343004836252,1.839775800704956,0.6685246229171753,0.7941070199012756,0.39014708181875385,0.7941070795059204,1.0,3.0
Do kawiarni weszła kobieta.,▁woman,3,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,0.0,A woman entered the cafe.,4.133732795715332,1.1507860080181014,1.5227699279785156,0.8083703517913818,0.904792070388794,0.5571956784343598,0.904792070388794,1.0,2.0,3.3843626976013184,2.9635944437550177,1.0088603496551514,0.8513224720954895,0.16843682527542114,5.324375095795078,0.1684369593858719,1.0000001192092896,2.0
Do kawiarni weszła kobieta.,▁enter,4,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,0.0,A woman entered the cafe.,2.4843549728393555,0.5603499287845873,0.8574824929237366,0.9261695146560669,0.6473627686500549,0.26105785675290677,0.6473626494407654,0.9999998807907104,2.0,3.601128578186035,2.0384974911622065,1.4771313667297363,0.8648988008499146,0.8059687614440918,2.019304823103813,0.8059687614440918,1.0,2.0
Do kawiarni weszła kobieta.,ed,5,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,0.0,A woman entered the cafe.,2.2949178218841553,0.20216286929117228,0.2809186577796936,0.9009240865707397,-0.0,-0.0,-0.0,1.0,1.0,4.3124895095825195,1.2101503861838012,1.0852655172348022,0.8398657441139221,0.9976849555969238,0.92052140120392,0.9976849555969238,1.0,2.0
Do kawiarni weszła kobieta.,▁the,6,target,full,DET,det,,,,,,,,,,,,,,,,,,,0.0,A woman entered the cafe.,5.091712951660156,1.3714192963052487,1.6331748962402344,0.7674152255058289,0.9596149921417236,0.6949027877343301,0.9596149921417236,1.0,2.0,1.9851415157318115,0.16924177943362212,0.20274892449378967,0.9105332493782043,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,▁cafe,7,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,0.0,A woman entered the cafe.,2.8557991981506348,0.30000200092138174,0.41282033920288086,0.8787591457366943,-0.0,-0.0,-0.0,1.0,1.0,5.187201499938965,1.1447393208220198,1.5075781345367432,0.7632055282592773,0.8176500797271729,0.4228687920753952,0.8176499605178833,0.9999998807907104,2.0
Do kawiarni weszła kobieta.,.,8,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,0.0,A woman entered the cafe.,2.1632938385009766,0.1450707591950345,0.006319072097539902,0.9047302603721619,-0.0,-0.0,-0.0,1.0,1.0,2.7937464714050293,0.27215233811892403,0.38191869854927063,0.876754105091095,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,</s>,9,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,0.0,A woman entered the cafe.,2.161618709564209,21.30004868941489,0.005846296902745962,0.9048279523849487,-0.0,20.0,-0.0,1.0,1.0,2.395404100418091,0.17340263712830786,0.09732717275619507,0.8959255814552307,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,<pad>,10,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,0.0,A woman entered the cafe.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Do kawiarni weszła kobieta.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,8.626910209655762,21.04384127151695,1.2495611906051636,0.3634563088417053,-0.0,20.0,-0.0,1.0,1.0,2.4424595832824707,0.17940439444358805,0.11383643746376038,0.8942272663116455,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,4.652525424957275,0.7441333485863035,1.1365888118743896,0.7683520913124084,0.022491171956062317,0.003160717294003357,0.022491345182061195,1.0000001192092896,2.0,11.842438697814941,25.309241714184587,1.9379254579544067,0.26614463329315186,1.1057586669921875,20.0,1.1057586669921875,1.0,3.0
Do kawiarni weszła kobieta.,▁A,2,target,full,DET,det,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,5.255008697509766,0.6884510871517955,0.686331033706665,0.6943821310997009,-0.0,-0.0,-0.0,1.0,1.0,5.909388065338135,1.5139343004836252,1.839775800704956,0.6685246229171753,0.7941070199012756,0.39014708181875385,0.7941070795059204,1.0,3.0
Do kawiarni weszła kobieta.,▁woman,3,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,4.770764350891113,1.301410519431243,1.676748514175415,0.7581343054771423,0.8739773631095886,0.5024943354807883,0.8739773631095886,1.0,2.0,3.3843626976013184,2.9635944437550177,1.0088603496551514,0.8513224720954895,0.16843682527542114,5.324375095795078,0.1684369593858719,1.0000001192092896,2.0
Do kawiarni weszła kobieta.,▁enter,4,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,3.1817359924316406,21.30230773942551,1.3296656608581543,0.900301456451416,0.9999972581863403,20.0,0.9999972581863403,1.0,2.0,3.601128578186035,2.0384974911622065,1.4771313667297363,0.8648988008499146,0.8059687614440918,2.019304823103813,0.8059687614440918,1.0,2.0
Do kawiarni weszła kobieta.,ed,5,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,2.2547807693481445,0.20458473698892046,0.29458120465278625,0.9064962267875671,-0.0,-0.0,-0.0,1.0,1.0,4.3124895095825195,1.2101503861838012,1.0852655172348022,0.8398657441139221,0.9976849555969238,0.92052140120392,0.9976849555969238,1.0,2.0
Do kawiarni weszła kobieta.,▁the,6,target,full,DET,det,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,4.895248889923096,1.9275099845932842,1.60306978225708,0.7862661480903625,0.9247645735740662,1.5566337497154812,0.9247645139694214,0.9999999403953552,2.0,1.9851415157318115,0.16924177943362212,0.20274892449378967,0.9105332493782043,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,▁café,7,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,2.3525326251983643,0.16867013848563384,0.055799949914216995,0.8941971063613892,-0.0,-0.0,-0.0,1.0,1.0,5.187201499938965,2.182424810610647,1.5075781345367432,0.7632055282592773,0.8176500797271729,1.976758504533232,0.8176499605178833,0.9999998807907104,2.0
Do kawiarni weszła kobieta.,.,8,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,2.1692025661468506,0.1455224023576866,0.006397313438355923,0.9044525027275085,-0.0,-0.0,-0.0,1.0,1.0,2.7209627628326416,0.24225913543803432,0.32396072149276733,0.8846979737281799,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,</s>,9,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,8.626910209655762,21.04384127151695,1.2495611906051636,0.3634563088417053,-0.0,20.0,-0.0,1.0,1.0,2.4424595832824707,0.17940439444358805,0.11383643746376038,0.8942272663116455,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,<pad>,10,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,1.0,A woman entered the café.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Do kawiarni weszła kobieta.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,2.201909065246582,21.31069800241976,0.01449665054678917,0.9028024673461914,-0.0,20.0,-0.0,1.0,1.0,2.3663411140441895,0.1696146813768396,0.08401955664157867,0.8967854976654053,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,4.652525901794434,0.7441330605209324,1.1365888118743896,0.768352210521698,0.02249126508831978,0.003160889653864421,0.02249109372496605,0.9999999403953552,2.0,11.842438697814941,25.309241714184587,1.9379254579544067,0.26614463329315186,1.1057586669921875,20.0,1.1057586669921875,1.0,3.0
Do kawiarni weszła kobieta.,▁A,2,target,full,DET,det,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,5.111270904541016,16.218304315276058,1.750593662261963,0.7643399238586426,0.8029184341430664,20.0,0.8029184341430664,1.0,2.0,5.909388065338135,1.5139343004836252,1.839775800704956,0.6685246229171753,0.7941070199012756,0.39014708181875385,0.7941070795059204,1.0,3.0
Do kawiarni weszła kobieta.,▁woman,3,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,2.216356039047241,15.855404299437392,0.16855111718177795,0.8997630476951599,-0.0,20.0,-0.0,1.0,1.0,3.3843626976013184,2.9635944437550177,1.0088603496551514,0.8513224720954895,0.16843682527542114,5.324375095795078,0.1684369593858719,1.0000001192092896,2.0
Do kawiarni weszła kobieta.,▁came,4,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,2.4682083129882812,14.565903509475675,0.81169193983078,0.924871563911438,0.5344748497009277,20.0,0.5344748497009277,1.0,2.0,3.601128578186035,0.9672217597499899,1.4771313667297363,0.8648988008499146,0.8059687614440918,0.4086595960185978,0.8059687614440918,1.0,2.0
Do kawiarni weszła kobieta.,▁into,5,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,2.4326298236846924,0.22641042392143365,0.30495381355285645,0.8913912177085876,-0.0,-0.0,-0.0,1.0,1.0,3.386012554168701,3.8821221569017967,0.6133893728256226,0.8563027381896973,-0.0,20.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,▁the,6,target,full,DET,det,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,5.404212474822998,1.678992374664769,1.7828052043914795,0.7520456314086914,1.0226203203201294,0.9499346518812979,1.0226203203201294,0.9999998807907104,3.0,1.9926823377609253,0.16244376376021383,0.17487266659736633,0.9112586379051208,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,▁cafe,7,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,2.7170612812042236,0.22850106007165175,0.20537520945072174,0.8779773116111755,-0.0,-0.0,-0.0,1.0,1.0,4.939921855926514,1.0919469949139802,1.4983422756195068,0.7806050777435303,0.7903391718864441,0.39060784827493766,0.7903391718864441,1.0,2.0
Do kawiarni weszła kobieta.,.,8,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,2.1803815364837646,0.14645847371070891,0.007178252562880516,0.9039208292961121,-0.0,-0.0,-0.0,1.0,1.0,2.7345752716064453,0.2442798834931586,0.28321078419685364,0.8790754675865173,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,</s>,9,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,2.201909065246582,21.31069800241976,0.01449665054678917,0.9028024673461914,-0.0,20.0,-0.0,1.0,1.0,2.3663411140441895,0.1696146813768396,0.08401955664157867,0.8967854976654053,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,<pad>,10,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,A woman came into the cafe.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Do kawiarni weszła kobieta.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,9.254776000976562,21.395897126911393,1.7280164957046509,0.2855161130428314,0.4667074382305145,20.0,0.466707319021225,0.9999999403953552,2.0,2.410019874572754,0.17539012418006342,0.10434329509735107,0.8954518437385559,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,4.652525424957275,0.7441333485863035,1.1365888118743896,0.7683520913124084,0.022491171956062317,0.003160717294003357,0.022491345182061195,1.0000001192092896,2.0,11.842438697814941,25.309241714184587,1.9379254579544067,0.26614463329315186,1.1057586669921875,20.0,1.1057586669921875,1.0,3.0
Do kawiarni weszła kobieta.,▁A,2,target,full,DET,det,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,5.2553863525390625,14.1035118217849,1.682204008102417,0.6961079239845276,0.6948133707046509,20.0,0.6948135495185852,1.0000001192092896,2.0,5.909388065338135,1.5139343004836252,1.839775800704956,0.6685246229171753,0.7941070199012756,0.39014708181875385,0.7941070795059204,1.0,3.0
Do kawiarni weszła kobieta.,▁woman,3,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,2.4233627319335938,16.465236668112226,0.17656674981117249,0.888300895690918,-0.0,20.0,-0.0,1.0,1.0,3.3843626976013184,2.9635944437550177,1.0088603496551514,0.8513224720954895,0.16843682527542114,5.324375095795078,0.1684369593858719,1.0000001192092896,2.0
Do kawiarni weszła kobieta.,▁enter,4,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,2.7853827476501465,21.397779373344896,0.4402538537979126,0.8715295195579529,-0.0,20.0,-0.0,1.0,1.0,3.601128578186035,2.0384974911622065,1.4771313667297363,0.8648988008499146,0.8059687614440918,2.019304823103813,0.8059687614440918,1.0,2.0
Do kawiarni weszła kobieta.,s,5,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,2.6778600215911865,0.2517470489254452,0.37092137336730957,0.8838792443275452,-0.0,-0.0,-0.0,1.0,1.0,4.3124895095825195,1.3257501792292083,1.0852655172348022,0.8398657441139221,0.9976849555969238,1.0841136934490687,0.9976849555969238,1.0,2.0
Do kawiarni weszła kobieta.,▁the,6,target,full,DET,det,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,5.327824592590332,1.4180597608034253,1.686188817024231,0.7464953064918518,0.9499722123146057,0.6644980131838842,0.9499721527099609,0.9999999403953552,2.0,2.345690965652466,0.2180594397705061,0.31043541431427,0.894589900970459,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,▁cafe,7,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,2.8585591316223145,0.2986340954511002,0.4079814851284027,0.8783001899719238,-0.0,-0.0,-0.0,1.0,1.0,5.584927558898926,1.1278065680278604,1.5134527683258057,0.738215446472168,0.7035128474235535,0.3057491433063452,0.7035128474235535,1.0,2.0
Do kawiarni weszła kobieta.,.,8,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,2.166285753250122,0.14527321555620407,0.006259297952055931,0.9045986533164978,-0.0,-0.0,-0.0,1.0,1.0,2.8542943000793457,0.2807625415232132,0.38982993364334106,0.8727739453315735,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,</s>,9,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,9.254776000976562,21.395897126911393,1.7280164957046509,0.2855161130428314,0.4667074382305145,20.0,0.466707319021225,0.9999999403953552,2.0,2.410019874572754,0.17539012418006342,0.10434329509735107,0.8954518437385559,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,<pad>,10,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,3.0,A woman enters the cafe.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Do kawiarni weszła kobieta.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,8.693010330200195,21.056804123299205,1.311742901802063,0.3545369505882263,-0.0,20.0,-0.0,1.0,1.0,2.3890013694763184,0.17248187466219608,0.0919712632894516,0.8958945274353027,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,4.652525901794434,0.7441330605209324,1.1365888118743896,0.768352210521698,0.02249126508831978,0.003160889653864421,0.02249109372496605,0.9999999403953552,2.0,11.842438697814941,25.309241714184587,1.9379254579544067,0.26614463329315186,1.1057586669921875,20.0,1.1057586669921875,1.0,3.0
Do kawiarni weszła kobieta.,▁A,2,target,full,DET,det,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,4.405988693237305,13.393147633758577,1.2746024131774902,0.8011330366134644,0.6050711870193481,20.0,0.6050711870193481,1.0,2.0,5.909388065338135,1.5139343004836252,1.839775800704956,0.6685246229171753,0.7941070199012756,0.39014708181875385,0.7941070795059204,1.0,3.0
Do kawiarni weszła kobieta.,▁woman,3,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,2.7982587814331055,19.589426631649278,1.028851866722107,0.9184800386428833,0.9896265268325806,20.0,0.9896265268325806,1.0,2.0,3.3843626976013184,2.9635944437550177,1.0088603496551514,0.8513224720954895,0.16843682527542114,5.324375095795078,0.1684369593858719,1.0000001192092896,2.0
Do kawiarni weszła kobieta.,▁came,4,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,2.099547863006592,5.3044244158895575,0.9012873768806458,0.9354999661445618,0.08869701623916626,20.0,0.08869701623916626,1.0,2.0,3.601128578186035,0.9672217597499899,1.4771313667297363,0.8648988008499146,0.8059687614440918,0.4086595960185978,0.8059687614440918,1.0,2.0
Do kawiarni weszła kobieta.,▁to,5,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,2.3123443126678467,0.20226170004190397,0.28079700469970703,0.9001762866973877,-0.0,-0.0,-0.0,1.0,1.0,3.386012554168701,0.38520569732621174,0.6133893728256226,0.8563027381896973,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,▁the,6,target,full,DET,det,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,5.685479164123535,1.5448939379160436,1.7059683799743652,0.7190072536468506,0.974847674369812,0.7536690790289688,0.974847674369812,0.9999999403953552,2.0,2.7985832691192627,0.25158283208095655,0.2236679643392563,0.8630706667900085,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,▁cafe,7,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,2.6609678268432617,0.21937873754110127,0.18540769815444946,0.880303144454956,-0.0,-0.0,-0.0,1.0,1.0,5.743758201599121,1.5077986388008702,1.693626046180725,0.7324110269546509,0.9670830965042114,0.7180500281679159,0.9670829772949219,0.9999998211860657,3.0
Do kawiarni weszła kobieta.,.,8,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,2.1722970008850098,0.14583860817765237,0.007024921476840973,0.9042983651161194,-0.0,-0.0,-0.0,1.0,1.0,2.779538869857788,0.2529779392885714,0.3110966086387634,0.8782416582107544,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,</s>,9,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,8.693010330200195,21.056804123299205,1.311742901802063,0.3545369505882263,-0.0,20.0,-0.0,1.0,1.0,2.3890013694763184,0.17248187466219608,0.0919712632894516,0.8958945274353027,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,<pad>,10,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A woman came to the cafe.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Do kawiarni weszła kobieta.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,5.0,A woman came to the café.,2.218151807785034,21.29798525166465,0.01406569592654705,0.9020372629165649,-0.0,20.0,-0.0,1.0,1.0,2.4000611305236816,0.17391494324651938,0.09644308686256409,0.8955720663070679,-0.0,-0.0,-0.0,1.0,1.0
Do kawiarni weszła kobieta.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,5.0,A woman came to the café.,4.652525424957275,0.7441333485863035,1.1365888118743896,0.7683520913124084,0.022491171956062317,0.003160717294003357,0.022491345182061195,1.0000001192092896,2.0,11.842438697814941,25.309241714184587,1.9379254579544067,0.26614463329315186,1.1057586669921875,20.0,1.1057586669921875,1.0,3.0
